Employee_ID,First Name,Last Name,Gender,State,City,Education Level,Birthdate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating
00-65824999,Emma,Hunt,Male,Maharashtra,Pune,High School,22/09/1975,13/08/2023,,Operations,Inventory Specialist,66976,Good
00-16710432,Charles,Collier,Male,Maharashtra,Mumbai,Bachelor,03/06/1982,21/12/2022,,Customer Service,Customer Service Representative,67601,Good
00-16641596,Timothy,Washington,Male,West Bengal,Kolkata,Bachelor,01/12/1997,19/01/2023,,Marketing,Marketing Coordinator,63313,Good
00-14839040,James,Whitaker,Female,Uttar Pradesh,Lucknow,High School,22/12/1992,10/05/2023,,Operations,Inventory Specialist,62727,Good
00-30273667,Brandi,Adams,Female,Uttar Pradesh,Varanasi,Bachelor,08/11/1978,15/01/2018,,Sales,Sales Representative,73278,Good
00-92845962,Christopher,Diaz,Male,West Bengal,Siliguri,Bachelor,09/11/1991,03/06/2017,,Sales,Sales Consultant,88139,Satisfactory
00-90286041,Kyle,Nguyen,Male,Maharashtra,Pune,Bachelor,24/09/1991,26/06/2018,,Sales,Sales Representative,78898,Satisfactory
00-23693384,Daniel,Carey,Male,Uttar Pradesh,Kanpur,Bachelor,20/10/2002,20/03/2017,,Operations,Logistics Coordinator,59453,Good
00-62051034,Daniel,Daniel,Female,Maharashtra,Mumbai,Bachelor,11/06/1964,23/05/2022,,Sales,Sales Representative,78344,Needs Improvement
00-84833941,Christine,Lewis,Male,Maharashtra,Mumbai,High School,25/07/1978,12/06/2019,,Customer Service,Help Desk Technician,71191,Satisfactory
00-58414556,Thomas,Singleton,Male,Maharashtra,Nagpur,Master,24/04/1989,23/07/2023,,IT,System Administrator,73929,Satisfactory
00-25164841,Connor,Lindsey,Male,Andhra Pradesh,Tirupati,Bachelor,31/05/1964,23/06/2018,,Sales,Sales Representative,86811,Good
00-53017146,Melissa,Williams,Female,West Bengal,Siliguri,High School,31/12/1993,30/08/2022,,Customer Service,Help Desk Technician,64085,Needs Improvement
00-96711226,Joseph,Bradford,Female,Maharashtra,Nagpur,Bachelor,04/07/1963,28/09/2018,,Operations,Inventory Specialist,65543,Excellent
00-10202363,Michelle,Lang,Male,Tamil Nadu,Chennai,Master,28/03/1991,21/04/2022,,IT,Software Developer,88924,Good
00-48909287,Stephanie,Sparks,Female,Maharashtra,Pune,Bachelor,03/04/1988,14/01/2017,,Sales,Sales Representative,68904,Satisfactory
00-12485938,Kimberly,Thompson,Male,Uttar Pradesh,Varanasi,Bachelor,29/09/1998,29/05/2018,,IT,IT Support Specialist,69009,Satisfactory
00-78259723,Christina,Gould,Male,Maharashtra,Nagpur,Bachelor,11/03/2001,17/02/2020,,Operations,Operations Analyst,85998,Good
00-46367920,Heather,Mills,Male,Andhra Pradesh,Tirupati,Master,19/12/1995,07/08/2019,,IT,Software Developer,81049,Good
00-60223068,Brian,Oconnor,Male,Andhra Pradesh,Tirupati,Bachelor,28/11/1999,21/02/2021,,Sales,Sales Representative,67447,Satisfactory
00-78113730,Katherine,Smith,Male,Maharashtra,Mumbai,High School,15/12/1976,21/05/2022,,Operations,Inventory Specialist,65888,Satisfactory
00-52039919,David,Kirk,Female,Maharashtra,Pune,Master,11/12/1974,24/07/2017,,Sales,Sales Specialist,65849,Excellent
00-76684091,Angela,Wang,Male,Uttar Pradesh,Varanasi,Bachelor,14/07/1979,06/06/2017,,Operations,Logistics Coordinator,64558,Good
00-63319462,Francisco,Taylor,Male,Maharashtra,Nagpur,Bachelor,01/08/2004,09/05/2019,,Operations,Inventory Specialist,69228,Excellent
00-31469242,Angela,Durham,Male,Maharashtra,Nagpur,High School,27/09/1995,28/10/2024,,Customer Service,Support Specialist,63121,Excellent
00-52484260,Ronnie,Brown,Male,Andhra Pradesh,Tirupati,Bachelor,24/10/1981,07/05/2019,,Operations,Logistics Coordinator,64756,Good
00-70713460,Michelle,Silva,Female,Maharashtra,Pune,Bachelor,13/11/1998,10/06/2024,,Operations,Operations Analyst,83768,Excellent
00-32883633,Laura,Cole,Male,Maharashtra,Pune,Bachelor,03/02/1996,21/06/2017,,Operations,Logistics Coordinator,68861,Satisfactory
00-30617314,Joshua,Huffman,Male,Maharashtra,Nagpur,Bachelor,10/02/1982,23/02/2015,,Customer Service,Support Specialist,63140,Satisfactory
00-56880867,Trevor,Morgan,Female,Maharashtra,Mumbai,High School,28/04/1990,10/05/2020,,Customer Service,Customer Service Representative,55295,Good
00-91146225,Tonya,Barry,Female,Maharashtra,Nagpur,High School,27/05/2000,19/04/2017,,Marketing,Content Creator,59130,Satisfactory
00-86867112,Amber,Morgan,Male,Maharashtra,Nagpur,High School,11/04/1968,17/08/2022,,IT,IT Support Specialist,63375,Good
00-89527918,Robert,Cox,Female,Andhra Pradesh,Vijayawada,Bachelor,30/05/1976,03/12/2017,,Operations,Logistics Coordinator,62995,Good
00-65098084,Logan,Marquez,Female,Tamil Nadu,Coimbatore,Bachelor,14/08/1998,27/08/2017,,Customer Service,Help Desk Technician,66801,Satisfactory
00-52647161,Keith,Shaw,Male,Maharashtra,Pune,High School,07/06/1981,29/04/2018,,Customer Service,Support Specialist,68583,Good
00-88056420,Susan,Lozano,Female,Maharashtra,Nagpur,Master,20/10/2004,02/02/2019,,IT,Software Developer,91143,Good
00-72179362,Lisa,Patterson,Male,Maharashtra,Pune,Bachelor,02/09/1988,10/05/2022,,Operations,Logistics Coordinator,67135,Satisfactory
00-64842108,Anthony,Cantu,Male,Maharashtra,Mumbai,High School,20/07/1976,03/01/2017,,IT,IT Support Specialist,62521,Good
00-49816893,Nicole,Williams,Male,Maharashtra,Nagpur,Bachelor,14/04/1987,08/11/2022,,Marketing,Content Creator,65454,Excellent
00-67910178,Kurt,Fowler,Male,Maharashtra,Pune,Bachelor,12/02/1984,16/08/2018,,Customer Service,Support Specialist,64582,Good
00-44790435,Deborah,Hall,Male,Maharashtra,Mumbai,Bachelor,09/03/1978,02/04/2021,,IT,IT Support Specialist,68528,Excellent
00-99767928,David,Wiley,Female,Karnataka,Bangalore,Bachelor,16/11/1996,08/12/2020,,Operations,Inventory Specialist,60791,Good
00-37482786,Vickie,Wilson,Female,Andhra Pradesh,Vijayawada,Bachelor,18/07/1982,07/05/2022,,Customer Service,Support Specialist,64178,Satisfactory
00-82250714,Miranda,Jones,Male,Maharashtra,Pune,Bachelor,15/04/1990,03/01/2022,,Operations,Logistics Coordinator,65781,Good
00-46589276,Mario,Castillo,Male,Maharashtra,Mumbai,Master,04/11/1992,21/07/2020,,Finance,Financial Analyst,86136,Needs Improvement
00-31076736,James,Schultz,Male,Maharashtra,Mumbai,Bachelor,24/09/1970,03/08/2016,,Finance,Financial Analyst,90743,Needs Improvement
00-33727039,Joanna,Fleming,Female,West Bengal,Kolkata,PhD,06/10/1961,21/04/2023,,Sales,Sales Consultant,104254,Excellent
00-33205676,Kevin,Rosales,Male,Maharashtra,Mumbai,Bachelor,06/12/1993,23/07/2023,,Operations,Logistics Coordinator,68549,Satisfactory
00-49738181,Christina,Cruz,Male,Maharashtra,Pune,High School,10/03/1975,28/08/2020,,Operations,Inventory Specialist,57413,Satisfactory
00-59994691,Wanda,Henry,Male,Maharashtra,Pune,Master,27/03/2001,13/07/2020,,Operations,Operations Analyst,72733,Satisfactory
00-65989780,Sylvia,Vaughn,Female,Tamil Nadu,Chennai,Bachelor,21/08/2001,29/12/2020,,Customer Service,Support Specialist,54232,Excellent
00-11132274,Jeffrey,Cole,Male,Maharashtra,Mumbai,High School,02/06/1966,04/09/2016,,Operations,Inventory Specialist,64084,Satisfactory
00-81247910,Kristina,Ball,Male,Maharashtra,Mumbai,Bachelor,02/12/1971,24/04/2018,,Sales,Sales Representative,64848,Satisfactory
00-17850078,Dawn,Hernandez,Male,Maharashtra,Mumbai,High School,14/01/1980,03/01/2018,,Operations,Inventory Specialist,59474,Satisfactory
00-27926819,David,Singleton,Male,Maharashtra,Nagpur,PhD,30/11/1961,14/10/2023,,Customer Service,Customer Service Manager,89517,Excellent
00-15715022,Jane,Calhoun,Male,Andhra Pradesh,Vijayawada,Master,12/07/1972,22/04/2023,,Sales,Sales Consultant,89989,Satisfactory
00-77441203,Jason,Benjamin,Female,Uttar Pradesh,Kanpur,Master,13/01/1996,23/07/2024,,Operations,Operations Analyst,84728,Good
00-95668618,Jeffery,Cervantes,Female,Maharashtra,Mumbai,Master,08/01/1993,01/10/2020,,Sales,Sales Specialist,58513,Good
00-52101199,Amy,Velasquez,Female,Maharashtra,Nagpur,Master,28/01/1983,13/10/2020,,Sales,Sales Consultant,74639,Satisfactory
00-95604856,Dennis,Huff,Female,Uttar Pradesh,Varanasi,Bachelor,20/05/1988,19/02/2019,,Operations,Inventory Specialist,65457,Good
00-51713824,James,Thomas,Female,Maharashtra,Pune,Bachelor,22/10/1997,23/11/2023,,Operations,Logistics Coordinator,53185,Good
00-68430937,Deanna,Sims,Female,Maharashtra,Mumbai,High School,24/03/1989,31/08/2022,,Customer Service,Support Specialist,64139,Satisfactory
00-98382911,Christopher,Bennett,Female,Maharashtra,Mumbai,Master,22/11/1982,04/01/2017,,Operations,Operations Analyst,59438,Satisfactory
00-68534862,Nicole,Stone,Female,Maharashtra,Pune,Master,28/04/2001,11/06/2023,,Sales,Sales Specialist,61334,Good
00-35945352,Jose,Moore,Male,Maharashtra,Pune,Bachelor,05/02/2001,06/10/2017,,Customer Service,Help Desk Technician,78984,Good
00-18585082,Angela,Cooper,Female,Maharashtra,Mumbai,Bachelor,12/11/2003,26/07/2015,,Operations,Operations Manager,99017,Excellent
00-43948447,Frederick,Ruiz,Female,Maharashtra,Nagpur,Bachelor,28/10/1984,20/07/2020,,Customer Service,Help Desk Technician,57051,Satisfactory
00-75175799,Jasmin,Ortega,Female,Gujarat,Vadodara,Bachelor,20/03/1991,09/03/2024,,Operations,Logistics Coordinator,59489,Excellent
00-25021199,Kristin,Yoder,Male,Maharashtra,Pune,Bachelor,28/05/1961,05/07/2016,,Customer Service,Support Specialist,68177,Good
00-30592253,Steven,Green,Female,West Bengal,Durgapur,PhD,31/05/1976,22/05/2023,,Sales,Sales Specialist,68327,Good
00-91793674,Anna,Baker,Female,Maharashtra,Pune,Bachelor,31/05/1961,22/02/2020,,Sales,Sales Representative,76650,Good
00-87224493,Nicholas,Huffman,Male,Maharashtra,Pune,Bachelor,11/05/2004,13/01/2022,,Customer Service,Help Desk Technician,71533,Good
00-31593437,Mark,Montgomery,Female,Maharashtra,Nagpur,High School,07/01/1962,17/07/2020,,IT,IT Support Specialist,66213,Needs Improvement
00-83759721,Lisa,Bond,Female,Gujarat,Surat,High School,28/06/1987,16/10/2015,,Customer Service,Customer Service Representative,57733,Good
00-66673212,Shawn,Yoder,Female,Maharashtra,Pune,Bachelor,10/08/1975,04/08/2019,,Finance,Financial Analyst,97951,Satisfactory
00-32560859,John,Garcia,Female,Maharashtra,Nagpur,Master,11/09/1981,21/01/2022,,IT,System Administrator,81934,Good
00-56685693,Andrea,White,Male,Maharashtra,Pune,Bachelor,28/10/1976,19/06/2024,,Operations,Logistics Coordinator,64831,Excellent
00-82375751,Susan,Brewer,Male,Maharashtra,Nagpur,Bachelor,22/11/1985,10/03/2018,,Operations,Inventory Specialist,62448,Satisfactory
00-35307028,Bryan,Mcdaniel,Female,Andhra Pradesh,Tirupati,High School,18/10/1973,19/03/2023,,Customer Service,Customer Service Representative,62557,Good
00-94799875,Scott,Love,Female,Maharashtra,Pune,Bachelor,12/10/1983,26/03/2015,,Finance,Accounts Payable Specialist,61589,Good
00-42785604,Sara,Rios,Male,Maharashtra,Pune,Bachelor,15/04/1992,14/03/2023,,Operations,Logistics Coordinator,62037,Good
00-10256489,Sue,Howe,Male,Gujarat,Surat,Bachelor,31/08/1996,06/05/2024,,Customer Service,Customer Service Representative,68741,Good
00-31721638,Hunter,Moore,Male,Maharashtra,Nagpur,High School,25/11/1987,08/08/2024,,Marketing,SEO Specialist,60577,Satisfactory
00-98581654,Renee,Lewis,Female,Maharashtra,Nagpur,Bachelor,13/07/2003,09/06/2023,,Marketing,Marketing Coordinator,70046,Excellent
00-18004919,Nicole,Moses,Female,Maharashtra,Mumbai,Bachelor,01/01/1968,12/10/2019,,Marketing,Marketing Coordinator,67068,Satisfactory
00-68008304,Ronald,Murphy,Male,Maharashtra,Pune,Bachelor,10/01/1991,28/11/2017,,Finance,Accountant,77737,Good
00-68538757,Brenda,Bowman,Male,Maharashtra,Pune,High School,16/07/1982,01/04/2024,,Customer Service,Help Desk Technician,65982,Good
00-84599555,Angela,Thomas,Male,Maharashtra,Nagpur,High School,28/09/2000,14/12/2024,,Customer Service,Support Specialist,64378,Satisfactory
00-77323835,Garrett,Valdez,Male,Maharashtra,Pune,Bachelor,04/02/1982,30/09/2021,,Operations,Inventory Specialist,67342,Satisfactory
00-37359832,Tamara,Clarke,Male,Maharashtra,Pune,Master,12/05/1996,29/11/2017,,IT,System Administrator,79255,Satisfactory
00-21180576,Patricia,Harris,Female,Maharashtra,Mumbai,High School,01/03/1991,03/08/2020,,Operations,Inventory Specialist,60511,Good
00-94705607,Sheila,Adams,Female,Maharashtra,Pune,PhD,29/02/1988,17/02/2024,,Sales,Sales Specialist,83392,Excellent
00-63371598,Tracy,Newman,Female,Maharashtra,Nagpur,High School,30/06/1999,14/10/2019,,Customer Service,Help Desk Technician,76094,Good
00-84108315,Julia,Snyder,Female,Maharashtra,Mumbai,Bachelor,24/07/1981,04/03/2018,,IT,System Administrator,84555,Good
00-19983865,Lindsey,Roberts,Male,Tamil Nadu,Coimbatore,Bachelor,24/08/1982,08/01/2017,,Customer Service,Customer Service Representative,65565,Good
00-31052222,Ashley,Green,Male,Uttar Pradesh,Lucknow,Bachelor,15/08/1996,09/04/2017,,Sales,Sales Representative,80148,Good
00-91708236,Becky,Benton,Female,Andhra Pradesh,Vijayawada,Bachelor,17/12/1971,13/07/2017,,Operations,Inventory Specialist,58189,Good
00-78196270,Cheryl,Hardy,Male,Andhra Pradesh,Vijayawada,Bachelor,15/02/1983,12/03/2022,,Sales,Sales Representative,81990,Good
00-35076564,Patricia,Munoz,Female,Maharashtra,Mumbai,High School,08/06/1967,26/11/2019,,Customer Service,Support Specialist,61443,Good
00-18496074,Michelle,Gonzales,Male,Maharashtra,Mumbai,High School,22/11/1985,13/03/2020,,Operations,Inventory Specialist,60849,Excellent
00-12655477,Ashley,Alexander,Female,Maharashtra,Nagpur,Bachelor,02/09/2004,04/03/2019,,IT,IT Support Specialist,59378,Satisfactory
00-61760093,Brian,Wright,Female,Andhra Pradesh,Visakhapatnam,Bachelor,02/07/1993,15/12/2016,,Customer Service,Help Desk Technician,68289,Good
00-94443038,Caitlin,Wolf,Female,Tamil Nadu,Coimbatore,Bachelor,23/09/1996,20/12/2022,,Customer Service,Support Specialist,62266,Satisfactory
00-10842074,Tyler,Rodriguez,Male,West Bengal,Siliguri,Bachelor,20/11/1967,10/07/2021,,Sales,Sales Consultant,95372,Excellent
00-23482325,Jean,Roth,Female,Maharashtra,Nagpur,Bachelor,20/12/1996,23/02/2023,,Sales,Sales Representative,57294,Excellent
00-20074430,Bethany,Grant,Female,Andhra Pradesh,Tirupati,Bachelor,10/05/1971,22/12/2021,,Finance,Accounts Payable Specialist,55936,Good
00-69672487,April,Anderson,Male,Maharashtra,Mumbai,Bachelor,24/06/1973,11/01/2024,,Customer Service,Help Desk Technician,92154,Good
00-77534062,Lisa,Mullins,Female,Maharashtra,Pune,Bachelor,23/12/1993,08/02/2022,,Operations,Inventory Specialist,59492,Good
00-66237127,Dennis,Diaz,Male,Maharashtra,Mumbai,Bachelor,26/09/1980,10/10/2020,,Sales,Sales Representative,61737,Good
00-43145043,Krystal,Roy,Female,Maharashtra,Nagpur,Bachelor,17/07/2003,31/07/2020,,Sales,Sales Representative,65505,Satisfactory
00-98683176,Jacob,Johnson,Female,West Bengal,Kolkata,High School,20/04/1973,18/01/2020,,Customer Service,Support Specialist,64113,Satisfactory
00-12232886,Joseph,Spencer,Male,Andhra Pradesh,Visakhapatnam,High School,12/08/1986,23/08/2024,,Customer Service,Support Specialist,67549,Excellent
00-62450843,Lisa,Parks,Female,Maharashtra,Mumbai,Bachelor,20/06/1995,30/06/2018,,Sales,Sales Specialist,74161,Excellent
00-63586934,April,Hunter,Male,Maharashtra,Nagpur,Bachelor,12/12/1974,08/08/2020,,Operations,Logistics Coordinator,74542,Good
00-57499904,Samuel,Sutton,Male,Maharashtra,Nagpur,Master,21/11/1961,26/09/2020,,Operations,Operations Analyst,71136,Good
00-53442625,Jody,Bush,Male,Gujarat,Ahmedabad,Master,25/12/1985,25/05/2019,,Operations,Operations Analyst,67089,Good
00-78079231,Elizabeth,Howard,Male,Maharashtra,Pune,High School,02/06/1993,01/04/2020,,Operations,Inventory Specialist,60056,Satisfactory
00-53775151,Dana,Foster,Female,Andhra Pradesh,Vijayawada,Master,16/06/1977,24/01/2017,,Operations,Operations Analyst,76988,Good
00-68405557,Lauren,Nielsen,Female,Maharashtra,Pune,Bachelor,13/09/1970,03/11/2021,,Operations,Logistics Coordinator,62133,Excellent
00-69637989,Whitney,Mack,Female,Maharashtra,Pune,Bachelor,23/01/1975,20/03/2022,,Operations,Inventory Specialist,61052,Good
00-91581531,Andre,Spence,Male,Andhra Pradesh,Vijayawada,Bachelor,15/05/1977,02/04/2015,,Operations,Operations Analyst,60829,Good
00-73777515,Sandra,Brewer,Female,Andhra Pradesh,Tirupati,Bachelor,07/05/1988,13/11/2017,,Operations,Logistics Coordinator,56371,Excellent
00-66780992,Ashley,Bauer,Male,Andhra Pradesh,Tirupati,Bachelor,07/08/1975,04/05/2020,,Operations,Inventory Specialist,71518,Satisfactory
00-68770286,Daniel,Jones,Female,Andhra Pradesh,Tirupati,PhD,07/10/1982,20/11/2020,,Sales,Sales Specialist,80848,Good
00-12898255,Monica,Finley,Female,Uttar Pradesh,Kanpur,Master,15/01/1992,04/12/2020,,Operations,Operations Analyst,58449,Satisfactory
00-89898336,Jessica,Roach,Male,Maharashtra,Mumbai,Master,03/01/1988,03/12/2019,,IT,Software Developer,94135,Satisfactory
00-76844525,Clayton,Maxwell,Female,Maharashtra,Mumbai,High School,02/05/1983,07/09/2017,,Marketing,Content Creator,60208,Satisfactory
00-92920642,Barbara,Maxwell,Male,Delhi,New Delhi,Master,04/11/1980,11/10/2023,,IT,Software Developer,84364,Good
00-47017197,Shelly,Curry,Male,West Bengal,Durgapur,PhD,07/10/1977,14/09/2016,,Sales,Sales Specialist,79336,Needs Improvement
00-91639621,Andrew,Turner,Female,Maharashtra,Nagpur,High School,05/07/1980,05/07/2023,,Customer Service,Help Desk Technician,73337,Satisfactory
00-65157243,Joshua,Parrish,Female,Maharashtra,Nagpur,Master,01/08/1975,18/07/2019,,IT,System Administrator,101827,Satisfactory
00-71516755,James,Salazar,Male,Andhra Pradesh,Vijayawada,High School,05/11/1975,17/03/2020,,Marketing,SEO Specialist,72425,Good
00-37683464,Rhonda,Ray,Male,Maharashtra,Nagpur,Master,18/04/1989,02/07/2019,,Sales,Sales Specialist,82853,Good
00-81567304,Christopher,Mcdaniel,Female,Maharashtra,Pune,Master,10/04/1990,13/07/2016,,Sales,Sales Specialist,78370,Satisfactory
00-88420719,Christopher,Ponce,Female,Maharashtra,Pune,Bachelor,02/04/1986,26/02/2020,,IT,System Administrator,92385,Good
00-52417781,Raymond,Schultz,Female,Gujarat,Surat,High School,22/10/1996,12/10/2015,,Marketing,Content Creator,63197,Good
00-98970427,Edward,Clark,Male,Maharashtra,Pune,High School,30/03/1979,15/02/2021,,Customer Service,Customer Service Representative,55105,Satisfactory
00-53844504,Michelle,Bradshaw,Female,Maharashtra,Pune,Bachelor,19/09/1979,27/06/2024,,Operations,Logistics Coordinator,66877,Excellent
00-14214307,Robert,Goodwin,Female,Maharashtra,Nagpur,Bachelor,15/12/1973,24/02/2017,,IT,IT Support Specialist,55912,Good
00-15245835,Brian,Obrien,Female,Maharashtra,Mumbai,Bachelor,16/02/1997,17/10/2019,,Sales,Sales Specialist,56892,Satisfactory
00-90776162,Emily,Wilson,Female,Andhra Pradesh,Visakhapatnam,Bachelor,14/10/1974,29/05/2023,,Operations,Inventory Specialist,57475,Satisfactory
00-83063326,Richard,Anderson,Male,Delhi,New Delhi,Master,24/03/1994,12/03/2017,,Operations,Operations Analyst,78293,Needs Improvement
00-43911809,Bobby,Williamson,Male,Tamil Nadu,Coimbatore,High School,10/05/1986,13/01/2018,,Operations,Inventory Specialist,61605,Good
00-39721110,Sean,Sharp,Female,Maharashtra,Mumbai,High School,19/08/1998,14/09/2015,,Customer Service,Help Desk Technician,77968,Needs Improvement
00-84563921,Julia,Rice,Female,Andhra Pradesh,Vijayawada,Bachelor,10/09/1974,19/06/2017,,Operations,Logistics Coordinator,67437,Good
00-15522926,Sarah,Gonzalez,Female,Karnataka,Mysore,Bachelor,28/05/1991,30/08/2018,,Operations,Operations Analyst,77442,Good
00-82592611,Julie,Lewis,Female,Andhra Pradesh,Visakhapatnam,Bachelor,05/06/1971,24/04/2020,,Operations,Inventory Specialist,59986,Satisfactory
00-73582537,Ashley,Reynolds,Female,West Bengal,Durgapur,Bachelor,15/08/1997,11/05/2017,,Customer Service,Customer Service Representative,62995,Good
00-84266992,Jared,Smith,Male,Maharashtra,Mumbai,High School,19/07/1987,11/03/2018,,Customer Service,Help Desk Technician,77079,Good
00-30049084,Stanley,Mcdowell,Female,Andhra Pradesh,Visakhapatnam,Bachelor,11/01/1974,11/11/2024,,Customer Service,Customer Service Representative,61208,Good
00-59735453,Kevin,Meyer,Male,Gujarat,Ahmedabad,Bachelor,13/10/1972,28/02/2024,,Sales,Sales Representative,78761,Satisfactory
00-38568789,Kathy,Campbell,Male,Maharashtra,Pune,Bachelor,08/07/1983,09/02/2015,,Operations,Logistics Coordinator,61604,Excellent
00-62395558,Christopher,Johnson,Male,Maharashtra,Pune,Bachelor,31/01/1988,05/08/2022,,Sales,Sales Specialist,79951,Needs Improvement
00-89480231,Felicia,Garrett,Male,Maharashtra,Mumbai,Bachelor,24/01/1982,24/02/2023,,Customer Service,Customer Service Representative,63780,Good
00-96577053,Sandra,Heath,Male,Maharashtra,Mumbai,High School,03/10/1990,12/08/2017,,Marketing,SEO Specialist,66235,Satisfactory
